player_mid,player_name,position_id,team_name,fixture_year,total_carry_metres_post_contact,total_ballinplay_minutes,total_att_minutes,total_def_minutes,total_kick_errors,total_ruck_arrivals_attack_first2,total_ruck_arrivals_defence_first2,total_minutes_played,total_tries,total_linebreaks,total_supported_breaks,total_defenders_beaten,total_jackals_success,total_intercepts,total_tackles_made,total_tackles_missed,total_offloads,total_carries,total_carry_metres,total_carries_dominant,total_turnovers_conceded,total_penalties_conceded,total_rucks_won,total_rucks_lost
2418741d-5c1b-45c0-9c32-d4ba0c51eeb9,Hugo Plummer,4,Highlanders,2024,8,37,20,17,0,0,0,80,0,1,0,0,0,0,17,2,1,5,14,3,0,0,4,0
2418741d-5c1b-45c0-9c32-d4ba0c51eeb9,Hugo Plummer,5,Highlanders,2024,3,7,5,3,0,0,0,18,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,0
f4c3b0a7-ea40-441c-8251-63549ec1b4dc,Hunter Paisami,12,Reds,2024,386,404,203,200,1,5,3,925,3,6,1,36,1,0,121,20,3,117,483,45,14,9,88,1
688715dc-cbc0-4865-8c5a-e4f266974ca4,Hunter Ward,7,NSW Waratahs,2024,13,42,18,24,0,0,0,93,0,0,0,0,0,0,22,2,0,4,20,2,1,0,3,0
bb684dea-647b-4a71-9942-46c390f96503,Ian Prior,9,Western Force,2024,0,8,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd188625-3331-4017-af07-ebf115578bfa,Ilaisa Droasese,15,Fijian Drua,2024,267,358,194,164,0,8,0,869,1,4,0,29,0,0,31,14,11,111,807,39,17,6,78,4
60d25992-9416-4a57-80e1-1bb839a64ea8,Iliesa Junior Ratuva,14,Fijian Drua,2024,12,30,16,14,0,0,0,74,0,0,2,1,0,0,5,0,0,6,48,2,1,0,4,0
60d25992-9416-4a57-80e1-1bb839a64ea8,Iliesa Junior Ratuva,11,Fijian Drua,2024,9,32,19,13,0,0,0,78,0,0,0,0,0,0,4,3,0,6,15,2,3,2,5,1
60d25992-9416-4a57-80e1-1bb839a64ea8,Iliesa Junior Ratuva,15,Fijian Drua,2024,13,13,11,3,0,0,0,29,1,0,1,1,0,0,1,0,1,5,36,1,1,0,2,0
2bce3c74-c507-4058-bbb6-6bea4d3d1503,Ioane Moananu,2,Crusaders,2024,10,16,6,10,0,0,0,39,0,0,0,1,1,0,3,2,0,3,14,1,1,0,3,0
2bce3c74-c507-4058-bbb6-6bea4d3d1503,Ioane Moananu,16,Crusaders,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
b4475da9-07f1-469d-a6ef-451cfd9c7fb2,Iosefo Masi,13,Fijian Drua,2024,642,443,238,206,0,9,0,1077,7,12,2,78,1,0,108,19,28,137,916,62,16,10,77,4
a792c5bc-7dce-4932-b983-59fef21e7364,Irie Papuni,6,Moana Pasifika,2024,43,100,43,58,0,0,0,225,0,2,0,2,0,0,37,13,0,25,111,6,2,3,22,0
a792c5bc-7dce-4932-b983-59fef21e7364,Irie Papuni,7,Moana Pasifika,2024,1,6,1,4,0,0,0,13,0,0,0,0,0,0,2,1,0,2,0,0,0,0,2,0
a792c5bc-7dce-4932-b983-59fef21e7364,Irie Papuni,8,Moana Pasifika,2024,1,5,3,4,0,0,0,18,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0
728d3171-d497-479b-8890-b1a42e6a1370,Isaac Aedo Kailea,1,Melbourne Rebels,2024,142,222,112,109,0,13,1,518,1,0,0,6,0,1,77,10,4,65,79,22,3,7,55,2
e9b8788e-f0c0-452a-80bf-c4f434676a0f,Isaac Henry,12,Reds,2024,40,68,36,32,0,0,0,141,0,0,0,4,0,0,15,2,0,13,56,6,0,0,11,0
5b25d2fd-6117-454c-9643-35d93f738c57,Isaia Walker-Leawere,5,Hurricanes,2024,140,388,193,195,0,8,8,846,0,0,1,11,1,0,140,17,5,75,177,20,9,15,61,4
5b25d2fd-6117-454c-9643-35d93f738c57,Isaia Walker-Leawere,4,Hurricanes,2024,0,5,2,3,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
44ac385f-c66a-49c7-8c44-79047a70e54b,Isaiah Armstrong-Ravula,10,Fijian Drua,2024,100,419,220,198,7,1,0,1002,0,5,0,12,0,0,48,22,7,46,185,12,20,3,26,1
cfd69325-043e-4f39-a922-29b61564e665,Isikeli Rabitu,15,Fijian Drua,2024,31,47,22,25,0,0,0,107,0,0,0,4,0,0,10,3,0,10,103,1,3,0,9,1
cfd69325-043e-4f39-a922-29b61564e665,Isikeli Rabitu,10,Fijian Drua,2024,4,22,13,9,0,0,0,59,1,1,0,1,0,0,3,2,0,4,39,1,0,1,3,0
67ce17d7-bdc3-4d6f-9216-8a29d989d100,Isoa Nasilasila,5,Fijian Drua,2024,29,162,85,76,0,4,1,369,1,0,0,1,1,0,48,10,1,29,26,10,4,4,23,1
67ce17d7-bdc3-4d6f-9216-8a29d989d100,Isoa Nasilasila,4,Fijian Drua,2024,56,87,47,41,0,0,0,213,0,1,0,1,0,0,15,7,1,24,57,1,2,0,22,0
c95be637-e1aa-4c40-a5d1-397b6c2927d8,Issak Fines-Leleiwasa,9,Western Force,2024,18,130,56,73,1,0,0,302,0,0,2,2,0,0,42,4,2,21,50,5,5,1,10,2
c95be637-e1aa-4c40-a5d1-397b6c2927d8,Issak Fines-Leleiwasa,14,Western Force,2024,7,15,8,7,0,4,2,33,1,1,1,1,0,0,4,0,0,3,18,1,1,0,1,0
0109eb7e-e0e4-4ffc-93a1-c044f1f8d3d5,Ivan Fepuleai,1,Moana Pasifika,2024,8,12,8,4,0,8,0,24,0,0,1,0,0,0,1,0,0,6,13,1,0,1,6,0
d6406efb-48b1-483a-96be-aaa53e4d0c73,Izack Rodda,5,Western Force,2024,41,153,71,82,0,11,2,353,0,0,0,0,0,0,59,6,0,29,33,8,4,3,27,0
d6406efb-48b1-483a-96be-aaa53e4d0c73,Izack Rodda,4,Western Force,2024,2,37,15,22,0,0,0,86,0,0,1,0,0,0,19,2,0,2,1,1,0,1,2,0
cbeebf9e-46fa-41b1-982a-5bdc6455cedb,Izaia Perese,12,NSW Waratahs,2024,25,22,11,11,1,0,0,59,0,1,0,2,0,0,3,0,0,7,39,2,2,0,6,0
cbeebf9e-46fa-41b1-982a-5bdc6455cedb,Izaia Perese,15,NSW Waratahs,2024,41,13,6,7,0,0,0,35,0,1,0,5,0,0,4,1,1,5,49,3,1,0,3,0
cbeebf9e-46fa-41b1-982a-5bdc6455cedb,Izaia Perese,14,NSW Waratahs,2024,9,35,19,17,0,0,0,80,1,0,1,2,0,0,0,2,1,8,80,4,1,1,4,0
cbeebf9e-46fa-41b1-982a-5bdc6455cedb,Izaia Perese,13,NSW Waratahs,2024,177,186,95,91,0,9,1,438,1,4,2,25,2,0,46,14,9,46,251,21,3,4,23,1
5f45fd6b-9ad1-4230-bbfb-a8a39813ef68,Jack Barrett,1,NSW Waratahs,2024,12,10,5,5,0,0,0,21,0,0,0,0,0,0,0,0,0,4,6,3,0,2,4,0
0b6bcb50-47fb-4f95-92c2-82cfb5de5f40,Jack Bowen,10,NSW Waratahs,2024,11,54,33,21,1,2,0,117,1,0,0,4,0,0,4,0,2,11,33,3,1,0,5,1
e3b9c519-d356-43f4-aa35-a73294a47679,Jack Debreczeni,16,ACT Brumbies,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
e3b9c519-d356-43f4-aa35-a73294a47679,Jack Debreczeni,13,ACT Brumbies,2024,5,18,11,7,0,0,0,33,0,0,0,2,0,0,4,1,0,5,35,1,0,0,3,0
e3b9c519-d356-43f4-aa35-a73294a47679,Jack Debreczeni,12,ACT Brumbies,2024,2,5,2,4,0,0,0,13,0,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0
e3b9c519-d356-43f4-aa35-a73294a47679,Jack Debreczeni,10,ACT Brumbies,2024,17,52,25,27,1,0,2,119,0,1,0,1,0,0,11,2,0,7,15,3,1,1,6,0
01165233-9d66-471b-bff3-f1a26938beab,Jack Grant,16,NSW Waratahs,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
01165233-9d66-471b-bff3-f1a26938beab,Jack Grant,9,NSW Waratahs,2024,13,61,33,28,1,0,0,142,1,0,1,1,0,0,28,6,2,12,43,0,3,1,4,0
e847b88c-5962-4b07-a51a-0d733bafe45a,Jack Maunder,9,Melbourne Rebels,2024,9,46,25,22,0,0,0,100,0,0,0,1,0,0,9,4,0,4,11,0,2,0,2,0
e847b88c-5962-4b07-a51a-0d733bafe45a,Jack Maunder,16,Melbourne Rebels,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
f0fed44d-2721-418c-8c51-38117dd7285c,Jack Taylor,2,Highlanders,2024,46,120,53,67,1,4,5,243,0,0,0,3,1,0,81,1,0,19,55,5,3,1,16,0
8470fbfc-3294-4b65-8ca2-8824ef58f570,Jacob Norris,7,Moana Pasifika,2024,7,91,45,46,0,0,0,216,1,0,1,0,0,0,43,6,0,6,4,1,0,1,5,0
8470fbfc-3294-4b65-8ca2-8824ef58f570,Jacob Norris,6,Moana Pasifika,2024,45,304,148,155,0,21,7,715,0,0,0,3,4,0,126,7,2,37,50,10,5,7,35,0
e783125b-aaab-474b-9e1f-62d3075225ba,Jacob Ratumaitavuki-Kneepkens,15,Highlanders,2024,355,424,212,214,2,0,0,961,8,9,5,37,3,2,45,11,13,132,899,42,15,4,76,1
e783125b-aaab-474b-9e1f-62d3075225ba,Jacob Ratumaitavuki-Kneepkens,11,Highlanders,2024,47,7,2,5,0,0,0,13,0,2,0,1,0,0,1,0,0,3,50,1,0,1,1,0
bb2d73f2-d8c0-4da9-a4ae-42c6816324c8,Jahrome Brown,6,ACT Brumbies,2024,11,33,15,18,0,0,0,80,0,0,0,1,2,0,12,1,0,8,4,3,0,1,7,1
bb2d73f2-d8c0-4da9-a4ae-42c6816324c8,Jahrome Brown,16,ACT Brumbies,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
bb2d73f2-d8c0-4da9-a4ae-42c6816324c8,Jahrome Brown,7,ACT Brumbies,2024,84,181,84,98,1,11,4,413,1,2,3,6,1,0,99,10,6,46,107,9,2,6,35,2
bb2d73f2-d8c0-4da9-a4ae-42c6816324c8,Jahrome Brown,8,ACT Brumbies,2024,2,8,5,3,0,0,0,19,0,0,0,0,0,0,4,0,0,2,4,1,0,1,1,0
051e28a6-ee29-4405-afb9-6ce55bb5dcd8,Jake Gordon,9,NSW Waratahs,2024,197,387,182,203,3,0,3,922,4,4,6,15,0,1,116,16,12,56,413,15,15,5,20,1
45483d1e-ceef-4af5-961f-ab3ceb00a3c8,Jake Strachan,14,Melbourne Rebels,2024,8,8,3,5,0,0,0,19,0,0,0,0,0,0,2,0,0,2,7,1,1,0,1,0
45483d1e-ceef-4af5-961f-ab3ceb00a3c8,Jake Strachan,10,Melbourne Rebels,2024,12,50,25,26,0,9,0,122,0,0,0,1,0,0,10,0,0,3,16,0,2,0,2,0
45483d1e-ceef-4af5-961f-ab3ceb00a3c8,Jake Strachan,12,Melbourne Rebels,2024,2,8,6,2,0,0,0,19,0,0,0,0,0,0,2,0,0,2,2,1,1,1,1,1
45483d1e-ceef-4af5-961f-ab3ceb00a3c8,Jake Strachan,15,Melbourne Rebels,2024,28,70,35,34,0,0,0,170,0,2,0,1,0,0,2,1,2,16,86,5,2,1,9,1
45483d1e-ceef-4af5-961f-ab3ceb00a3c8,Jake Strachan,13,Melbourne Rebels,2024,14,50,27,23,0,0,0,102,0,1,2,1,0,0,4,1,0,7,39,2,2,0,4,0
4fe96558-05ea-476d-98d4-c1d971bcab60,Jake Te Hiwi,12,Highlanders,2024,75,131,63,67,0,0,0,309,0,0,2,10,0,0,38,2,3,28,90,12,6,0,23,1
4fe96558-05ea-476d-98d4-c1d971bcab60,Jake Te Hiwi,13,Highlanders,2024,38,30,14,16,0,0,0,64,0,0,0,5,0,0,6,0,1,7,32,3,1,1,6,0
8b25a41b-ccce-4190-8718-758a0308f287,James Arscott,9,Highlanders,2024,20,109,55,55,1,4,1,230,0,0,1,2,0,0,41,7,5,12,32,1,5,0,8,0
8b25a41b-ccce-4190-8718-758a0308f287,James Arscott,16,Highlanders,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
1ea3c579-2205-4478-9383-64d6e6384a6b,James Lay,1,Moana Pasifika,2024,5,21,12,10,0,0,0,55,0,0,0,0,0,0,4,1,0,6,10,1,0,1,6,0
e03ebd88-b3ff-48b2-a61d-7355c1b0c7c7,James Mullan,16,Crusaders,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
545a1f42-9bbb-4553-b257-640dddaddbff,James O'Connor,10,Reds,2024,5,26,15,11,0,0,0,69,0,0,0,1,0,0,4,0,1,4,0,1,2,1,2,1
605cbd31-6e8a-45cd-9de9-05c2e78b419a,James O'Reilly,2,Hurricanes,2024,61,164,82,82,0,4,1,370,1,6,2,4,0,0,61,15,1,35,154,13,2,1,28,2
c9d2b02f-ffaf-4333-a302-f7c070c6bf6e,James Slipper,1,ACT Brumbies,2024,87,253,125,128,0,9,0,582,0,0,0,2,0,0,66,10,5,53,83,13,1,7,47,0
b6a6e37c-8607-45db-8e0a-e600f0818621,James Thompson,6,Blues,2024,5,6,4,2,0,0,0,9,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0
201c05f0-1a94-4feb-b920-d9b54d822158,James Tucker,4,Hurricanes,2024,24,102,52,50,0,21,4,209,0,0,1,1,0,0,48,2,1,15,33,4,0,2,13,0
28feab71-ee41-4af4-a956-fd1a4bb2c81e,James Tuttle,9,Melbourne Rebels,2024,2,84,41,43,0,1,0,203,0,0,0,0,0,0,13,5,3,10,7,0,4,1,2,0
502b646a-0207-4b2a-bbc8-7727f15c0817,Jamie Hannah,4,Crusaders,2024,27,100,50,47,0,0,0,211,0,0,0,0,1,0,39,9,2,38,27,4,7,5,28,1
502b646a-0207-4b2a-bbc8-7727f15c0817,Jamie Hannah,5,Crusaders,2024,116,169,84,86,0,0,0,389,0,0,0,3,0,1,71,13,3,70,112,18,6,3,62,1
6006bde3-3936-4987-b692-74797e27acde,Jared Proffit,1,Chiefs,2024,39,101,49,51,0,0,0,235,0,0,2,3,0,0,51,6,1,15,42,6,1,4,13,0
95a5a734-74a8-4dcc-8095-b3bab4e87503,Jay Fonokalafi,2,NSW Waratahs,2024,55,132,69,62,0,13,6,319,2,0,2,3,2,0,44,5,2,43,76,19,4,1,40,0
b3e81da9-e1ff-4be2-9ba7-0e1041eab2dc,Jed Holloway,4,NSW Waratahs,2024,145,301,150,152,0,15,3,726,1,2,0,8,0,0,63,10,4,56,138,22,7,3,45,1
b3e81da9-e1ff-4be2-9ba7-0e1041eab2dc,Jed Holloway,8,NSW Waratahs,2024,42,67,33,34,0,0,0,160,0,0,1,3,0,0,20,1,0,14,48,8,1,0,13,0
b3e81da9-e1ff-4be2-9ba7-0e1041eab2dc,Jed Holloway,5,NSW Waratahs,2024,19,13,6,7,0,0,0,34,0,0,0,2,0,0,6,0,0,7,38,4,1,0,6,0
a3194139-4a9a-4be9-a862-2ea2dfc3a77a,Jeff Toomaga-Allen,3,Reds,2024,60,221,112,110,0,3,2,476,2,1,0,5,5,0,82,4,2,40,57,7,4,7,35,0
cdfbe4ea-3d19-48cd-b9f6-e33add8e4368,Jeremy Williams,6,Western Force,2024,10,36,21,15,0,17,2,80,0,0,0,0,0,0,10,1,0,7,18,5,2,1,7,0
cdfbe4ea-3d19-48cd-b9f6-e33add8e4368,Jeremy Williams,4,Western Force,2024,84,147,66,82,0,0,0,330,0,2,0,6,0,0,54,5,0,36,124,9,3,5,28,5
cdfbe4ea-3d19-48cd-b9f6-e33add8e4368,Jeremy Williams,5,Western Force,2024,20,106,47,59,0,0,0,257,0,0,0,0,0,0,35,2,0,16,48,8,1,4,12,1
f7ffe8dd-1688-4307-b039-df8e7c5cf7c5,Jermaine Ainsley,3,Highlanders,2024,68,204,101,102,0,7,0,456,0,0,1,1,0,0,80,8,1,40,50,11,1,6,39,0
9d0d3df5-2d42-4a15-9d6b-8a5f8fc7dd40,Jimmy Tupou,5,Chiefs,2024,25,78,36,42,0,12,2,184,0,0,0,0,0,0,41,2,4,21,25,4,2,3,16,0
9d0d3df5-2d42-4a15-9d6b-8a5f8fc7dd40,Jimmy Tupou,4,Chiefs,2024,13,67,37,30,0,0,0,162,0,0,0,0,0,0,27,3,3,13,15,2,1,2,9,1
f779439a-60d3-4ada-b624-04705c8e46ab,Jock Campbell,11,Reds,2024,13,40,19,21,0,0,0,86,0,0,0,1,0,0,10,3,0,4,24,0,2,1,4,0
f779439a-60d3-4ada-b624-04705c8e46ab,Jock Campbell,15,Reds,2024,303,428,212,214,3,2,2,960,3,11,8,33,1,0,41,10,12,105,878,20,15,5,59,5
bb9b4747-1e34-4b89-8a48-918079081036,Joe Brial,6,Reds,2024,2,6,3,3,0,0,0,15,0,0,0,0,0,0,2,1,0,1,0,1,0,0,1,0
bb9b4747-1e34-4b89-8a48-918079081036,Joe Brial,7,Reds,2024,1,6,3,4,0,0,0,10,0,0,0,0,0,0,2,0,1,2,3,0,1,0,1,0
bb9b4747-1e34-4b89-8a48-918079081036,Joe Brial,8,Reds,2024,13,33,14,19,0,12,7,80,0,0,1,1,0,0,22,4,0,6,21,3,1,0,5,0
e8574ea5-e3b5-4469-943f-007fd7789a09,Joe Moody,3,Crusaders,2024,6,8,5,4,0,0,0,18,0,0,0,0,0,0,4,0,0,4,2,0,0,1,3,0
e8574ea5-e3b5-4469-943f-007fd7789a09,Joe Moody,1,Crusaders,2024,33,138,73,65,0,14,2,332,0,1,0,3,0,0,40,2,1,21,10,4,1,5,18,0
fde76a15-b0d1-4064-a751-18ae5d6b91a4,Joel Hintz,3,Western Force,2024,0,15,9,6,0,0,0,36,0,0,0,0,0,0,5,1,0,2,0,0,0,1,2,0
4daf3dcf-e380-4984-acb1-ef81d9a7124b,Joey Walton,12,NSW Waratahs,2024,106,199,97,102,0,0,0,488,1,2,2,9,0,1,58,11,6,55,160,18,5,3,42,2
4daf3dcf-e380-4984-acb1-ef81d9a7124b,Joey Walton,13,NSW Waratahs,2024,110,199,105,97,0,14,3,466,1,2,1,10,1,0,47,4,5,57,127,19,5,6,44,0
dcbc21c8-20a5-49bb-9062-368f9a3aa9fa,John Bryant,7,Reds,2024,21,71,33,37,0,0,0,163,0,0,0,0,0,0,29,1,1,10,15,1,1,0,8,0
dcbc21c8-20a5-49bb-9062-368f9a3aa9fa,John Bryant,8,Reds,2024,55,117,64,55,0,4,1,259,0,0,0,3,1,0,50,0,0,39,122,9,2,2,34,2
dcbc21c8-20a5-49bb-9062-368f9a3aa9fa,John Bryant,16,Reds,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
aa3c2e3f-4eae-4ee7-b7cf-414427b58010,Johnny McNicholl,15,Crusaders,2024,103,193,103,88,0,6,1,431,2,6,1,13,0,0,15,10,9,45,276,12,8,0,18,0
aa3c2e3f-4eae-4ee7-b7cf-414427b58010,Johnny McNicholl,14,Crusaders,2024,6,36,23,13,0,0,0,80,0,0,1,0,0,0,2,2,1,8,67,1,1,0,4,0
aa3c2e3f-4eae-4ee7-b7cf-414427b58010,Johnny McNicholl,11,Crusaders,2024,14,74,35,38,0,0,0,160,2,4,0,2,0,1,11,2,2,18,172,0,4,1,7,1
17205e57-ec4f-4fea-b236-d01f52d5373a,Jona Nareki,11,Highlanders,2024,211,257,125,131,4,9,2,578,2,8,3,21,2,0,47,17,13,63,435,21,12,1,25,2
ff27f7cb-9458-468b-86c7-104a0ecbd136,Jonah Lowe,11,Highlanders,2024,12,11,6,6,0,0,0,21,0,0,0,2,0,0,2,0,0,4,7,3,0,0,3,0
ff27f7cb-9458-468b-86c7-104a0ecbd136,Jonah Lowe,13,Highlanders,2024,46,51,23,28,0,0,0,114,0,2,0,2,0,2,15,3,2,11,85,5,2,1,8,0
fe08f508-6984-407c-9e58-c3ecfa9774cc,Jonathan Taumateine,9,Moana Pasifika,2024,14,72,34,38,1,3,4,167,0,1,0,2,0,0,23,9,0,5,20,1,6,1,1,1
c7a3632b-873b-4e13-9d37-f6028dd79a35,Jone Koroiduadua,3,Fijian Drua,2024,27,72,41,30,0,0,0,177,0,0,0,0,1,0,8,1,0,19,9,5,1,8,17,2
c7a3632b-873b-4e13-9d37-f6028dd79a35,Jone Koroiduadua,1,Fijian Drua,2024,11,43,23,20,0,0,0,96,0,0,0,0,0,0,12,0,0,10,1,3,0,1,10,0
2967d243-6778-46a7-bc00-8d1134ccf9f4,Jone Rova,13,Crusaders,2024,20,36,17,18,0,0,0,96,0,0,2,1,0,0,8,2,2,12,63,2,3,0,8,1
2967d243-6778-46a7-bc00-8d1134ccf9f4,Jone Rova,12,Crusaders,2024,0,12,5,7,0,0,0,27,0,0,0,0,0,0,1,1,0,2,8,1,0,0,2,0
2870a681-acb8-461a-967c-20c8fe6de4df,Jordan Lay,1,Blues,2024,6,13,7,7,0,0,0,34,0,0,0,1,0,0,5,1,0,3,16,0,0,0,3,0
31e77ef0-e4cb-4da6-b404-e77d0f3ec2c2,Jordan Petaia,11,Reds,2024,15,35,19,16,0,0,0,80,1,1,0,4,0,0,2,0,1,8,23,0,0,1,4,1
31e77ef0-e4cb-4da6-b404-e77d0f3ec2c2,Jordan Petaia,14,Reds,2024,73,37,20,17,0,0,0,80,0,2,1,8,0,0,2,0,0,11,174,6,1,0,8,0
31e77ef0-e4cb-4da6-b404-e77d0f3ec2c2,Jordan Petaia,12,Reds,2024,2,8,2,6,0,0,0,19,0,0,0,0,0,0,4,1,0,1,0,0,2,0,1,0
31e77ef0-e4cb-4da6-b404-e77d0f3ec2c2,Jordan Petaia,13,Reds,2024,2,17,11,6,0,0,0,33,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0
31e77ef0-e4cb-4da6-b404-e77d0f3ec2c2,Jordan Petaia,15,Reds,2024,28,58,31,26,0,0,0,138,0,0,0,2,0,0,1,4,0,16,140,4,4,1,7,3
12b1246d-589a-422c-8761-080b778a4e74,Jordan Uelese,2,Melbourne Rebels,2024,149,306,144,158,0,17,5,734,2,0,0,7,1,0,139,20,2,66,129,24,5,15,59,3
c2956d39-03e1-46be-895a-1162ccac17f0,Jordi Viljoen,9,Hurricanes,2024,14,54,27,28,4,3,3,119,1,1,2,0,1,0,16,1,2,9,65,5,2,1,4,0
5865f5f1-5cd4-4bec-94ae-237fdbbdf712,Jordie Barrett,13,Hurricanes,2024,6,5,2,3,0,0,0,13,0,0,0,0,0,0,3,0,0,4,14,1,1,0,1,0
5865f5f1-5cd4-4bec-94ae-237fdbbdf712,Jordie Barrett,12,Hurricanes,2024,169,338,165,173,2,12,0,759,5,2,7,16,1,1,113,13,21,93,276,17,18,4,38,2
559aea6b-a2c5-4ea6-8c87-abc38205f0d9,Josh Bartlett,1,Western Force,2024,24,65,29,35,0,0,0,148,0,0,0,1,0,0,17,4,1,19,15,6,0,1,18,1
83893e9a-470c-4146-b1fe-53cce5666da1,Josh Beehre,4,Blues,2024,20,101,51,51,0,0,0,228,0,1,0,0,1,0,35,5,2,21,37,12,4,1,18,0
83893e9a-470c-4146-b1fe-53cce5666da1,Josh Beehre,6,Blues,2024,6,8,5,3,0,0,0,10,0,0,0,0,0,0,2,0,0,6,12,4,0,0,5,0
83893e9a-470c-4146-b1fe-53cce5666da1,Josh Beehre,16,Blues,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
83893e9a-470c-4146-b1fe-53cce5666da1,Josh Beehre,5,Blues,2024,24,56,29,27,0,0,0,115,0,1,0,0,0,0,21,0,0,12,17,7,1,1,11,0
3736cbf0-1dd6-4cef-bfe9-1f56345c4a42,Josh Canham,5,Melbourne Rebels,2024,88,189,88,100,0,18,6,465,1,1,0,3,1,0,81,14,13,44,92,14,5,3,27,0
3736cbf0-1dd6-4cef-bfe9-1f56345c4a42,Josh Canham,4,Melbourne Rebels,2024,58,164,83,83,0,0,0,383,0,0,0,3,1,1,60,13,9,32,57,15,6,4,19,3
24e8e811-830f-4d22-8a5e-4d9c2e6e397a,Josh Flook,13,Reds,2024,253,398,201,196,0,3,1,907,6,9,4,16,1,1,120,17,3,69,409,28,13,5,42,9
adb9bff1-55f1-4c64-ac81-bd054d89def5,Josh Fusitu'a,1,Blues,2024,64,166,87,81,0,5,0,364,0,2,0,2,0,0,73,5,3,45,63,11,6,8,44,0
51e2c035-38da-46d2-92d4-6eaa123b6f3b,Josh Ioane,13,Chiefs,2024,1,9,5,4,0,0,0,22,0,0,0,0,0,0,4,1,0,1,0,0,0,0,1,0
51e2c035-38da-46d2-92d4-6eaa123b6f3b,Josh Ioane,10,Chiefs,2024,93,58,29,29,0,1,0,127,2,3,1,9,0,0,15,0,1,21,124,13,5,2,10,1
51e2c035-38da-46d2-92d4-6eaa123b6f3b,Josh Ioane,15,Chiefs,2024,28,79,39,41,0,0,0,170,2,2,0,5,0,0,9,3,2,12,49,2,2,0,4,0
b7d3acb7-9362-4f2d-af07-993aefbe8f89,Josh Jacomb,13,Chiefs,2024,4,6,2,4,0,0,0,16,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
b7d3acb7-9362-4f2d-af07-993aefbe8f89,Josh Jacomb,10,Chiefs,2024,87,75,43,32,0,0,0,147,1,1,0,11,0,0,11,1,2,26,100,9,4,1,19,1
3dc8daa9-39a1-4c93-b13c-8d8a835209bb,Josh Kemeny,6,Melbourne Rebels,2024,118,293,140,153,0,11,1,686,1,3,0,6,4,1,127,4,2,44,159,21,3,5,38,1
f1291877-513a-4a9f-acc4-3d56f3533c96,Josh Lord,5,Chiefs,2024,10,30,17,13,0,0,0,60,0,0,0,1,0,0,9,1,2,7,12,1,0,0,5,0
f1291877-513a-4a9f-acc4-3d56f3533c96,Josh Lord,4,Chiefs,2024,37,31,12,19,0,0,0,70,0,1,0,3,0,0,21,2,1,5,36,2,0,1,3,0
7483bce1-605e-4354-b702-2c06d6add7fb,Josh Nasser,2,Reds,2024,44,144,63,85,0,4,5,317,3,1,0,4,0,0,81,10,0,30,66,10,3,1,25,1
fc439ed0-37bd-41ee-89e7-dbf8fae6f643,Josh Timu,11,Highlanders,2024,0,12,6,6,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
997eaa76-8698-49ee-aec1-385707071ba9,Joshua Moorby,14,Hurricanes,2024,356,372,194,179,0,8,3,806,6,18,4,27,1,2,66,10,14,91,636,32,8,3,58,3
997eaa76-8698-49ee-aec1-385707071ba9,Joshua Moorby,15,Hurricanes,2024,17,33,12,21,0,0,0,80,0,0,0,0,0,0,4,0,1,6,32,3,0,0,3,0
de971257-3a14-403e-bb1f-b0f720748278,Julian Heaven,16,NSW Waratahs,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
de971257-3a14-403e-bb1f-b0f720748278,Julian Heaven,2,NSW Waratahs,2024,56,183,82,103,0,0,0,430,2,1,1,5,0,0,70,3,3,24,59,8,5,6,18,0
e4d5d7e1-bf7a-4214-9e00-c28632d7d2fb,Julian Savea,12,Moana Pasifika,2024,300,366,181,186,0,8,2,852,2,7,0,28,0,0,75,20,10,97,449,52,9,1,73,0
b4813460-f0b9-418e-a4f9-06f2c0d2ca6a,Justin Sangster,4,Hurricanes,2024,79,196,101,94,0,0,0,427,2,1,0,1,0,1,87,11,2,35,74,8,7,4,30,0
b4813460-f0b9-418e-a4f9-06f2c0d2ca6a,Justin Sangster,5,Hurricanes,2024,14,19,11,8,0,6,2,41,0,0,0,1,0,0,8,0,0,5,13,1,1,0,4,0
