fixture_mid,fixture_teams,player_mid,player_name,position_id,team_name,fixture_year,total_carry_metres_post_contact,total_ballinplay_minutes,total_att_minutes,total_def_minutes,total_kick_errors,total_ruck_arrivals_attack_first2,total_ruck_arrivals_defence_first2,total_minutes_played,total_tries,total_linebreaks,total_supported_breaks,total_defenders_beaten,total_jackals_success,total_intercepts,total_tackles_made,total_tackles_missed,total_offloads,total_carries,total_carry_metres,total_carries_dominant,total_turnovers_conceded,total_penalties_conceded,total_rucks_won,total_rucks_lost
b8d3657b-92e7-40a6-b758-db931cea829a,2024-05-04 Chiefs v Western Force,cc5f9a04-ef4c-4a15-8733-ac994b828c2a,Simon Parker,7,Chiefs,2024,13,25,13,12,0,0,0,57,0,0,0,3,0,0,4,2,1,4,8,2,0,2,3,0
b8d3657b-92e7-40a6-b758-db931cea829a,2024-05-04 Chiefs v Western Force,a8ac5f74-2b3b-45d8-9b79-f0452c65890b,Cortez Ratima,9,Chiefs,2024,2,27,15,12,1,0,0,60,0,0,0,0,0,0,6,0,2,5,4,0,1,0,2,0
b8d3657b-92e7-40a6-b758-db931cea829a,2024-05-04 Chiefs v Western Force,36a02c38-660f-4166-abb8-ad6248d9b4e8,Kurtley Beale,15,Western Force,2024,17,35,15,20,1,0,0,80,0,1,0,1,0,1,4,4,0,12,121,3,2,0,8,0
b8d3657b-92e7-40a6-b758-db931cea829a,2024-05-04 Chiefs v Western Force,f92ad9b2-2724-493a-9772-19bbbb21786f,Kaylum Boshier,7,Chiefs,2024,5,30,18,12,0,0,0,72,0,2,0,0,0,0,10,0,1,4,25,3,1,1,2,0
b8d3657b-92e7-40a6-b758-db931cea829a,2024-05-04 Chiefs v Western Force,7f20713d-8334-4559-81ff-b9d3b9f16c39,Hamish Stewart,12,Western Force,2024,9,32,13,18,0,0,0,70,0,0,0,1,0,0,17,0,0,6,4,1,1,1,5,0
b8d3657b-92e7-40a6-b758-db931cea829a,2024-05-04 Chiefs v Western Force,0c2eb186-f8eb-4560-baf8-dddf75965a88,Michael Wells,6,Western Force,2024,0,4,2,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
b8d3657b-92e7-40a6-b758-db931cea829a,2024-05-04 Chiefs v Western Force,b5d6f685-20aa-41e7-8626-621f3cc99ed8,Etene Nanai-Seturo,15,Chiefs,2024,54,35,20,15,0,0,0,80,0,2,0,7,0,0,4,0,0,13,99,7,1,0,9,0
b8d3657b-92e7-40a6-b758-db931cea829a,2024-05-04 Chiefs v Western Force,9f0762e3-4b75-46a5-8623-a8f954d3c78b,Kauvaka Kaivelata,3,Chiefs,2024,1,6,4,2,0,0,0,14,0,0,0,0,0,0,2,0,0,1,5,1,0,0,1,0
b8d3657b-92e7-40a6-b758-db931cea829a,2024-05-04 Chiefs v Western Force,4f8c10f0-9e10-4684-b741-46ec7097a23a,Henry Robertson,9,Western Force,2024,0,12,5,7,0,0,0,29,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
b8d3657b-92e7-40a6-b758-db931cea829a,2024-05-04 Chiefs v Western Force,cfe744fa-c8c6-490e-a668-3624fd734bc2,Naitoa Ah Kuoi,4,Chiefs,2024,2,12,9,3,0,0,0,27,0,0,0,0,0,0,5,0,0,2,1,0,0,0,2,0
b8d3657b-92e7-40a6-b758-db931cea829a,2024-05-04 Chiefs v Western Force,c96f2ed3-1839-4c75-8027-4f97f1ac0ca0,Carlo Tizzano,7,Western Force,2024,7,35,15,20,0,0,0,80,0,0,0,0,2,0,23,2,0,6,8,3,0,1,5,1
b8d3657b-92e7-40a6-b758-db931cea829a,2024-05-04 Chiefs v Western Force,4669199b-dfe7-49d8-b56b-0e0c093c38d6,Max Burey,10,Western Force,2024,0,4,2,2,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
b8d3657b-92e7-40a6-b758-db931cea829a,2024-05-04 Chiefs v Western Force,6635112c-b852-413e-b4d7-6147a22234cb,Henry O'Donnell,11,Western Force,2024,3,8,3,5,0,0,0,20,0,0,0,0,0,0,2,0,0,3,5,1,1,0,2,1
b8d3657b-92e7-40a6-b758-db931cea829a,2024-05-04 Chiefs v Western Force,c5cfab83-2380-4efb-83e2-cb505fef7e9b,Reed Prinsep,8,Western Force,2024,17,35,15,20,0,0,0,80,0,1,0,1,0,0,17,3,1,6,19,3,1,1,3,2
b8d3657b-92e7-40a6-b758-db931cea829a,2024-05-04 Chiefs v Western Force,d2b37d20-b6c2-421b-abe5-f151128e6bd7,Manaaki Selby-Rickit,4,Chiefs,2024,6,23,11,12,0,0,0,53,0,0,0,1,0,0,11,1,0,4,7,2,0,0,4,0
b8d3657b-92e7-40a6-b758-db931cea829a,2024-05-04 Chiefs v Western Force,692e6a9a-ff28-410b-97ac-ff0d88894ade,Tiaan Tauakipulu,3,Western Force,2024,1,8,3,5,0,0,0,20,0,0,0,0,0,0,3,0,0,1,3,0,0,0,1,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,83eb4bb3-3b11-4bcb-8abf-462bf6168ff8,Siale Lauaki,3,Hurricanes,2024,4,24,12,12,0,0,0,48,1,0,1,1,0,0,10,1,0,2,11,0,0,3,1,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,58e0d245-ad5c-4490-9fe3-1bfbc2fc013e,Neria Fomai,11,Moana Pasifika,2024,15,38,19,18,0,0,0,80,0,1,0,0,0,0,12,2,1,8,30,1,3,1,5,1
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,e1a98757-42c1-469c-b21d-b0f34ee5d255,Samiuela Moli,2,Moana Pasifika,2024,16,30,15,15,0,0,0,61,0,0,0,0,0,0,7,0,1,7,10,4,1,1,5,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,4f32c279-a3ed-4c4b-8f57-ee0eff24b8df,Riley Higgins,12,Hurricanes,2024,13,8,3,4,0,0,0,17,0,0,0,1,0,0,2,0,2,3,18,3,0,0,1,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,fe08f508-6984-407c-9e58-c3ecfa9774cc,Jonathan Taumateine,9,Moana Pasifika,2024,14,38,19,18,1,0,0,80,0,1,0,2,0,0,9,4,0,5,20,1,3,1,1,1
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,9ea9f2d0-6543-4b2e-b6e8-f2a9dc6d9959,Bailyn Sullivan,13,Hurricanes,2024,15,38,18,19,0,0,0,80,0,0,0,2,0,0,6,4,2,4,5,1,0,0,2,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,c69d2be0-586e-4230-8115-9e51d1f82b77,Xavier Numia,1,Hurricanes,2024,12,14,7,8,0,0,0,32,0,0,0,1,0,0,3,0,1,5,4,4,0,0,4,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,080726a4-5ae5-4e21-8993-dd6a082804fb,Danny Toala,15,Moana Pasifika,2024,26,38,19,18,0,0,0,80,0,1,0,3,0,0,1,0,0,9,33,2,0,0,7,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,5ff93312-9cae-4f81-8c4e-cd219615c9e6,Lotu Inisi,8,Moana Pasifika,2024,62,31,15,15,0,0,0,65,0,0,0,5,0,0,16,1,2,18,67,8,1,0,14,1
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,5e5057cf-8e2e-4f2e-8edb-70ef2793fe25,Richard Judd,9,Hurricanes,2024,8,31,15,16,0,0,0,66,1,0,2,0,0,0,10,2,0,4,20,2,1,0,1,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,605cbd31-6e8a-45cd-9de9-05c2e78b419a,James O'Reilly,2,Hurricanes,2024,3,14,7,8,0,0,0,32,0,0,0,0,0,0,7,1,0,1,3,1,0,0,1,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,e62f9acb-fde8-4a6d-a36a-3b8aa59f77bf,Pepesana Patafilo,13,Moana Pasifika,2024,14,30,15,15,0,0,0,62,0,1,1,1,0,0,5,2,2,5,19,0,2,0,2,1
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,65cf7963-9cea-4bc8-9a09-d85e36992a31,Raymond Tuputupu,2,Hurricanes,2024,7,24,12,12,0,0,0,48,1,1,0,0,1,0,13,0,0,6,3,2,0,1,3,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,d8ad2c36-3247-427a-9f3c-3dbe571434cf,Brad Shields,6,Hurricanes,2024,30,38,18,19,0,0,0,80,0,0,0,0,0,0,13,4,1,7,20,5,0,1,6,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,c2e3fd39-b3d3-43df-9d88-1ab5ae19433b,Kini Naholo,11,Hurricanes,2024,21,38,18,19,0,0,0,80,0,0,0,0,0,0,8,1,2,10,52,5,1,0,5,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,f0937451-e17b-4f94-bf7c-7148b01d2c03,Harry Godfrey,15,Hurricanes,2024,22,38,18,19,1,0,0,80,0,1,0,1,0,0,3,2,0,12,61,4,4,0,7,1
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,d58aa498-bc03-4f8a-b0de-2daa4ad06b9e,Pouri Rakete-Stones,1,Hurricanes,2024,10,24,12,12,0,0,0,48,0,0,0,0,0,0,4,2,0,3,4,2,0,0,3,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,136fc939-90f2-41b8-a64a-bfae77a2f55a,William Havili,10,Moana Pasifika,2024,14,30,15,15,1,0,0,63,0,0,0,2,1,0,4,0,0,5,5,1,4,0,4,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,3ad566ad-eeef-4ba1-a7d5-572184082c6f,Sione Mafileo,3,Moana Pasifika,2024,2,30,15,15,0,0,0,61,1,0,0,0,0,0,5,0,0,2,0,0,1,0,1,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,c6f79719-414f-4e12-bad4-b950783de3dd,Sama Malolo,2,Moana Pasifika,2024,6,8,4,3,0,0,0,19,0,0,0,2,0,0,2,1,0,2,5,1,0,0,2,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,715a7bf0-bd12-432f-ac2f-8c9d3919006a,Sekope Kepu,3,Moana Pasifika,2024,10,8,4,3,0,0,0,19,0,0,0,0,0,0,2,0,0,3,4,1,0,0,3,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,e8e31e37-f720-4eb8-a278-b134ac9bb7b5,Christian Leali'ifano,10,Moana Pasifika,2024,5,8,4,3,1,0,0,17,0,0,0,1,0,0,1,0,0,1,8,1,1,0,1,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,c504a24a-88c8-4bb6-818b-326f4fc2f578,Aisea Halo,9,Moana Pasifika,2024,0,5,3,2,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,4d4d2e2b-7c3f-4bd5-bbfd-4f7f5911c4f5,Sione Havili Talitui,7,Moana Pasifika,2024,8,38,19,18,0,0,0,80,0,0,0,1,0,0,19,3,0,4,8,2,0,2,3,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,dd720487-72d3-40d3-a21c-b7b99ea95b70,Abraham Pole,1,Moana Pasifika,2024,15,33,16,16,0,0,0,69,1,0,0,0,0,0,8,0,0,9,7,1,0,1,8,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,9ab08495-0435-4e32-b5d7-04f8d35c1d3e,Ola Tauelangi,4,Moana Pasifika,2024,11,8,4,3,0,0,0,18,0,0,0,0,0,0,3,0,0,3,10,3,0,1,3,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,43fd0983-a295-4e56-9fd2-16f39e8c3b39,Peter Lakai,7,Hurricanes,2024,58,14,7,8,0,0,0,32,1,1,0,2,1,0,7,0,2,10,26,5,0,1,5,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,e8320d02-9383-4b85-9df0-6f71d6de0691,Allan Craig,5,Moana Pasifika,2024,14,38,19,18,0,0,0,80,0,0,0,0,0,0,15,2,0,6,5,2,0,0,6,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,776f67e3-6a16-4ec1-92ca-9d59b4b92d8d,Tom Savage,4,Moana Pasifika,2024,6,30,15,15,0,0,0,62,0,0,0,0,0,0,10,0,0,4,4,1,0,0,4,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,d154f8d0-24fc-4ab7-814b-690a31960e04,Ben Grant,5,Hurricanes,2024,24,33,17,17,0,0,0,71,0,1,1,1,0,0,7,1,1,6,35,2,0,0,4,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,0e33b2f8-97f1-4931-bfc7-49f8732d965c,Aidan Morgan,10,Hurricanes,2024,5,38,18,19,1,0,0,80,0,0,0,0,0,0,6,2,1,7,59,1,4,1,3,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,8470fbfc-3294-4b65-8ca2-8824ef58f570,Jacob Norris,6,Moana Pasifika,2024,2,38,19,18,0,0,0,80,0,0,0,0,0,0,12,0,0,2,0,0,0,0,2,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,1deb0a83-97ec-46f8-a4aa-39f17ea4f42c,Pasilio Tosi,3,Hurricanes,2024,0,14,7,8,0,0,0,32,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,b0497b9c-ddd9-4008-af8f-b68246e5bc7d,Fine Inisi,14,Moana Pasifika,2024,36,33,16,16,0,0,0,69,1,1,1,1,0,0,4,0,1,9,49,2,0,1,5,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,e4d5d7e1-bf7a-4214-9e00-c28632d7d2fb,Julian Savea,12,Moana Pasifika,2024,56,38,19,18,0,0,0,80,0,0,0,3,0,0,7,0,3,12,75,5,1,0,10,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,8e26a228-b572-4a41-9eaa-dca4944105aa,Dan Sinkinson,14,Hurricanes,2024,51,33,17,17,0,0,0,71,0,2,0,3,0,0,13,0,0,10,82,4,2,0,7,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,6e80d3db-2dc8-4be0-ae1e-251d060bb3b0,Devan Flanders,8,Hurricanes,2024,34,38,18,19,0,0,0,80,0,0,0,1,0,0,17,2,1,8,29,6,0,0,7,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,c2956d39-03e1-46be-895a-1162ccac17f0,Jordi Viljoen,9,Hurricanes,2024,9,7,3,4,0,0,0,14,0,0,0,0,0,0,4,0,0,1,13,1,0,1,1,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,b4813460-f0b9-418e-a4f9-06f2c0d2ca6a,Justin Sangster,4,Hurricanes,2024,24,38,18,19,0,0,0,80,0,0,0,0,0,0,15,2,0,7,16,2,2,0,6,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,71ac6473-ca87-41a4-afa8-83438af70806,Anzelo Tuitavuki,13,Moana Pasifika,2024,8,8,4,3,0,0,0,18,0,0,0,1,0,0,0,0,0,4,26,1,1,0,3,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,184f9f0b-f5f7-4329-91ce-263b1d0445a1,Alamanda Motuga,8,Moana Pasifika,2024,10,7,4,3,0,0,0,15,1,0,0,2,0,0,2,0,1,6,16,5,0,1,4,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,3f4ec460-2905-4fec-b3b9-1c0c3305d1d3,Salesi Rayasi,11,Hurricanes,2024,3,4,2,3,0,0,0,9,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,1f719ae1-9c7c-493a-b504-e1079e359bb8,Tevita Langi,1,Moana Pasifika,2024,0,5,3,2,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,5b25d2fd-6117-454c-9643-35d93f738c57,Isaia Walker-Leawere,4,Hurricanes,2024,0,5,2,3,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,9139a07f-a655-4537-86bb-02f32caf041c,Peter Umaga-Jensen,12,Hurricanes,2024,24,30,15,15,0,0,0,63,0,0,0,0,0,0,3,0,1,14,22,5,2,0,10,1
b98309fa-aa52-46b7-aa64-3b44b02644fa,2024-05-17 Hurricanes v Moana Pasifika,d464081c-0edf-421a-b4fa-c6cac58557be,Du'Plessis Kirifi,7,Hurricanes,2024,19,24,12,12,0,0,0,48,0,0,0,1,0,0,6,0,0,9,7,0,0,1,7,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,728d3171-d497-479b-8890-b1a42e6a1370,Isaac Aedo Kailea,1,Melbourne Rebels,2024,11,16,8,8,0,0,0,35,0,0,0,0,0,0,5,0,0,5,2,2,0,0,5,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,28feab71-ee41-4af4-a956-fd1a4bb2c81e,James Tuttle,9,Melbourne Rebels,2024,1,14,7,8,0,0,0,31,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,c24ec11b-0f5d-4c34-9d83-15e73d22256c,Luke Reimer,7,ACT Brumbies,2024,30,23,10,13,0,0,0,52,0,0,0,2,3,0,16,2,1,4,30,2,1,0,2,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,7f869551-b001-45fb-b99a-84fd01ae63d4,Sam Talakai,3,Melbourne Rebels,2024,5,20,11,8,0,0,0,44,0,0,0,0,0,0,7,1,0,2,0,0,0,1,2,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,c9d2b02f-ffaf-4333-a302-f7c070c6bf6e,James Slipper,1,ACT Brumbies,2024,19,25,11,14,0,0,0,56,0,0,0,0,0,0,7,2,1,6,22,4,0,0,4,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,c615f7a0-cf8d-490b-9356-10be83201032,Rhys Van Nek,3,ACT Brumbies,2024,2,21,8,13,0,0,0,50,0,0,0,0,0,0,12,2,0,2,11,0,1,7,1,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,eb0d16d6-3e87-40f2-81a4-9559b7e7cb5e,Andrew Kellaway,15,Melbourne Rebels,2024,65,36,19,17,0,0,0,80,0,0,0,6,0,0,2,2,1,19,135,7,1,0,11,1
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,450aa81c-2974-48bd-940f-c3d91085dcf3,Rob Leota,8,Melbourne Rebels,2024,30,36,19,17,0,0,0,80,0,0,0,3,0,0,12,0,1,14,46,3,0,1,9,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,8fad5c66-c416-4350-a85d-1464dcc208f5,Len Ikitau,13,ACT Brumbies,2024,23,24,9,15,0,0,0,54,0,0,0,6,0,0,10,2,1,4,34,2,0,1,2,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,e847b88c-5962-4b07-a51a-0d733bafe45a,Jack Maunder,9,Melbourne Rebels,2024,9,21,12,9,0,0,0,49,0,0,0,1,0,0,3,3,0,2,11,0,0,0,1,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,60a9d2fe-4935-420e-a4db-28e0e6b3e682,Carter Gordon,10,Melbourne Rebels,2024,29,36,19,17,0,0,0,80,0,0,0,5,0,0,13,4,0,8,10,1,5,1,1,1
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,eb7bca18-f45f-452d-91ac-22c7daa12f90,Nick Jooste,12,Melbourne Rebels,2024,0,4,1,3,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,650b49c6-22d6-46ca-a353-620c255cfd55,David Feliuai,12,Melbourne Rebels,2024,10,32,18,14,0,0,0,73,0,0,0,0,0,0,10,2,0,3,10,2,0,0,3,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,10fa918d-e7ca-4194-9e23-e650c7643d6d,Cadeyrn Neville,4,ACT Brumbies,2024,1,13,7,6,0,0,0,28,0,0,0,0,0,0,2,3,0,3,1,0,1,1,2,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,b47a370b-5a3c-4302-ab6f-6422394bf780,Tuaina Taii Tualima,4,Melbourne Rebels,2024,10,16,8,8,0,0,0,35,0,1,0,0,0,0,9,0,0,4,20,2,3,0,3,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,1c904a8e-1791-44a0-9cce-346c038974e9,Tom Hooper,5,ACT Brumbies,2024,13,36,17,19,0,0,0,80,0,0,0,1,0,0,10,1,0,3,8,1,0,3,2,1
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,2896ddb2-bf37-47a3-afa4-a9d152606d0d,Tamati Tua,13,ACT Brumbies,2024,10,7,5,2,0,0,0,16,0,0,0,2,0,0,0,0,0,3,20,1,0,0,2,1
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,2c858c1f-02d0-4d9f-bc5e-5644772710a1,Andy Muirhead,14,ACT Brumbies,2024,5,36,17,19,0,0,0,80,0,0,0,0,0,1,5,3,0,4,10,1,2,1,3,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,d2e85108-fcb2-40c7-9d5a-0c176b282a5a,Tom Wright,15,ACT Brumbies,2024,22,36,17,19,1,0,0,80,0,0,0,3,0,0,5,1,1,7,42,3,3,0,4,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,6f4d3652-d9e4-41a3-8774-15a96c8e3bc0,Blake Schoupp,1,ACT Brumbies,2024,4,11,6,5,0,0,0,24,0,0,0,0,0,0,0,1,1,3,7,1,0,0,2,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,3dc8daa9-39a1-4c93-b13c-8d8a835209bb,Josh Kemeny,6,Melbourne Rebels,2024,10,36,19,17,0,0,0,80,0,1,0,1,1,0,13,1,0,3,3,1,0,1,3,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,12b1246d-589a-422c-8761-080b778a4e74,Jordan Uelese,2,Melbourne Rebels,2024,22,20,11,8,0,0,0,45,0,0,0,2,0,0,4,0,0,9,11,2,1,0,9,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,b128630f-343f-407b-b6a6-d2e4f6217796,Klayton Thorn,9,ACT Brumbies,2024,5,5,4,1,0,0,0,9,0,0,2,0,0,0,1,0,1,5,18,1,0,0,2,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,45483d1e-ceef-4af5-961f-ab3ceb00a3c8,Jake Strachan,14,Melbourne Rebels,2024,8,8,3,5,0,0,0,19,0,0,0,0,0,0,2,0,0,2,7,1,1,0,1,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,19f3daf1-2678-44f5-830e-dd69023caeb0,Declan Meredith,10,ACT Brumbies,2024,1,3,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,56af200a-4bea-4881-8f00-e722b2eb4b9c,Brad Wilkin,7,Melbourne Rebels,2024,43,24,14,11,0,0,0,55,0,2,0,3,0,0,8,2,1,6,52,2,1,1,4,1
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,c4ed9a23-8678-4250-ad57-67379e9ef504,Noah Lolesio,10,ACT Brumbies,2024,16,33,15,18,0,0,0,75,0,2,0,3,0,1,5,3,1,9,109,3,1,1,5,1
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,c01dc157-8465-4e06-a4ec-5e48076e87b1,Taniela Tupou,3,Melbourne Rebels,2024,31,16,8,8,0,0,0,36,0,0,0,3,0,0,2,0,1,8,21,5,0,0,6,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,30bfb0cc-0b42-4041-b25f-b3b6531b3ac5,Vaiolini Ekuasi,7,Melbourne Rebels,2024,2,11,5,6,0,0,0,25,0,0,0,0,0,0,10,3,1,2,2,1,0,1,1,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,29b78d0e-6bf3-488c-a193-6d82fa3a2d85,Lachlan Lonergan,2,ACT Brumbies,2024,9,23,10,13,0,0,0,52,0,0,0,0,0,0,15,2,0,4,18,1,0,0,3,0
ba407249-ca3f-4b6a-838c-876cda17a9b1,2024-02-23 Melbourne Rebels v ACT Brumbies,3736cbf0-1dd6-4cef-bfe9-1f56345c4a42,Josh Canham,4,Melbourne Rebels,2024,7,20,11,9,0,0,0,45,0,0,0,0,0,0,6,1,1,4,11,2,0,1,2,1
